/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:2978: UserWarning: torch.distributed._all_gather_base is a private function and will be deprecated. Please use torch.distributed.all_gather_into_tensor instead.
  warnings.warn(
(min, max) time across ranks (ms):
    load-checkpoint ................................: (44864.35, 44864.67)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (49970.06, 50047.96)
    train/valid/test-data-iterators-setup ..........: (7255.42, 10663.08)
/data/xunjian_yin/miniconda3/envs/apex/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:3387: UserWarning: torch.distributed._reduce_scatter_base is a private function and will be deprecated. Please use torch.distributed.reduce_scatter_tensor instead.
  warnings.warn(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1716905975447/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration     4001/   51900 | consumed samples:      4097024 | elapsed time per iteration (ms): 46034.8 | learning rate: 1.993E-04 | global batch size:  1024 | lm loss: 2.194376E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5765/   51900 | consumed samples:      5903360 | elapsed time per iteration (ms): 38068.2 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.090335E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5766/   51900 | consumed samples:      5904384 | elapsed time per iteration (ms): 38099.6 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.120671E+00 | loss scale: 1.0 | grad norm: 0.260 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5767/   51900 | consumed samples:      5905408 | elapsed time per iteration (ms): 38098.3 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.109110E+00 | loss scale: 1.0 | grad norm: 0.090 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5768/   51900 | consumed samples:      5906432 | elapsed time per iteration (ms): 38080.8 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.102626E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5769/   51900 | consumed samples:      5907456 | elapsed time per iteration (ms): 38071.7 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.106986E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5770/   51900 | consumed samples:      5908480 | elapsed time per iteration (ms): 38086.6 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.085881E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5771/   51900 | consumed samples:      5909504 | elapsed time per iteration (ms): 38086.2 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.107965E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5772/   51900 | consumed samples:      5910528 | elapsed time per iteration (ms): 38067.5 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.095845E+00 | loss scale: 1.0 | grad norm: 0.108 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5773/   51900 | consumed samples:      5911552 | elapsed time per iteration (ms): 38083.3 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.095831E+00 | loss scale: 1.0 | grad norm: 0.165 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5774/   51900 | consumed samples:      5912576 | elapsed time per iteration (ms): 38086.9 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.109651E+00 | loss scale: 1.0 | grad norm: 0.179 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5775/   51900 | consumed samples:      5913600 | elapsed time per iteration (ms): 38089.7 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.094209E+00 | loss scale: 1.0 | grad norm: 0.185 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5776/   51900 | consumed samples:      5914624 | elapsed time per iteration (ms): 38085.1 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.097316E+00 | loss scale: 1.0 | grad norm: 0.157 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5777/   51900 | consumed samples:      5915648 | elapsed time per iteration (ms): 38069.5 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.099381E+00 | loss scale: 1.0 | grad norm: 0.254 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5778/   51900 | consumed samples:      5916672 | elapsed time per iteration (ms): 38121.3 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.104722E+00 | loss scale: 1.0 | grad norm: 0.168 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5779/   51900 | consumed samples:      5917696 | elapsed time per iteration (ms): 38099.7 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.111562E+00 | loss scale: 1.0 | grad norm: 0.312 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5780/   51900 | consumed samples:      5918720 | elapsed time per iteration (ms): 38095.4 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.103739E+00 | loss scale: 1.0 | grad norm: 0.178 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5781/   51900 | consumed samples:      5919744 | elapsed time per iteration (ms): 38094.4 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.097865E+00 | loss scale: 1.0 | grad norm: 0.193 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5782/   51900 | consumed samples:      5920768 | elapsed time per iteration (ms): 38081.0 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.082391E+00 | loss scale: 1.0 | grad norm: 0.172 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5783/   51900 | consumed samples:      5921792 | elapsed time per iteration (ms): 38053.4 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.127857E+00 | loss scale: 1.0 | grad norm: 0.184 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5784/   51900 | consumed samples:      5922816 | elapsed time per iteration (ms): 38071.2 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.104328E+00 | loss scale: 1.0 | grad norm: 0.167 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5785/   51900 | consumed samples:      5923840 | elapsed time per iteration (ms): 38046.3 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.106895E+00 | loss scale: 1.0 | grad norm: 0.118 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5786/   51900 | consumed samples:      5924864 | elapsed time per iteration (ms): 38076.3 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.096735E+00 | loss scale: 1.0 | grad norm: 0.110 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5787/   51900 | consumed samples:      5925888 | elapsed time per iteration (ms): 38082.2 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.089485E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5788/   51900 | consumed samples:      5926912 | elapsed time per iteration (ms): 38099.6 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.097849E+00 | loss scale: 1.0 | grad norm: 0.088 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5789/   51900 | consumed samples:      5927936 | elapsed time per iteration (ms): 38103.1 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.109985E+00 | loss scale: 1.0 | grad norm: 0.095 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5790/   51900 | consumed samples:      5928960 | elapsed time per iteration (ms): 38157.7 | learning rate: 1.975E-04 | global batch size:  1024 | lm loss: 2.096614E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5791/   51900 | consumed samples:      5929984 | elapsed time per iteration (ms): 38096.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.111323E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5792/   51900 | consumed samples:      5931008 | elapsed time per iteration (ms): 38096.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.101607E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5793/   51900 | consumed samples:      5932032 | elapsed time per iteration (ms): 38096.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.099220E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5794/   51900 | consumed samples:      5933056 | elapsed time per iteration (ms): 38077.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.097419E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5795/   51900 | consumed samples:      5934080 | elapsed time per iteration (ms): 38069.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.104610E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5796/   51900 | consumed samples:      5935104 | elapsed time per iteration (ms): 38060.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.105000E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5797/   51900 | consumed samples:      5936128 | elapsed time per iteration (ms): 38094.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.073416E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5798/   51900 | consumed samples:      5937152 | elapsed time per iteration (ms): 38095.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.112848E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5799/   51900 | consumed samples:      5938176 | elapsed time per iteration (ms): 38078.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.099822E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5800/   51900 | consumed samples:      5939200 | elapsed time per iteration (ms): 38070.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.109880E+00 | loss scale: 1.0 | grad norm: 0.085 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5801/   51900 | consumed samples:      5940224 | elapsed time per iteration (ms): 38096.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.097796E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5802/   51900 | consumed samples:      5941248 | elapsed time per iteration (ms): 38125.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.096262E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5803/   51900 | consumed samples:      5942272 | elapsed time per iteration (ms): 38091.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.100189E+00 | loss scale: 1.0 | grad norm: 0.065 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5804/   51900 | consumed samples:      5943296 | elapsed time per iteration (ms): 38071.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.089227E+00 | loss scale: 1.0 | grad norm: 0.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5805/   51900 | consumed samples:      5944320 | elapsed time per iteration (ms): 38109.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.104593E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5806/   51900 | consumed samples:      5945344 | elapsed time per iteration (ms): 38109.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.093780E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5807/   51900 | consumed samples:      5946368 | elapsed time per iteration (ms): 38119.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.092048E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5808/   51900 | consumed samples:      5947392 | elapsed time per iteration (ms): 38090.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.102780E+00 | loss scale: 1.0 | grad norm: 0.099 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5809/   51900 | consumed samples:      5948416 | elapsed time per iteration (ms): 38112.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.099878E+00 | loss scale: 1.0 | grad norm: 0.108 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5810/   51900 | consumed samples:      5949440 | elapsed time per iteration (ms): 38103.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.080518E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5811/   51900 | consumed samples:      5950464 | elapsed time per iteration (ms): 38104.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.092537E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5812/   51900 | consumed samples:      5951488 | elapsed time per iteration (ms): 38118.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.101590E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5813/   51900 | consumed samples:      5952512 | elapsed time per iteration (ms): 38093.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.075560E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5814/   51900 | consumed samples:      5953536 | elapsed time per iteration (ms): 38070.0 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.074085E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5815/   51900 | consumed samples:      5954560 | elapsed time per iteration (ms): 38089.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.094966E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5816/   51900 | consumed samples:      5955584 | elapsed time per iteration (ms): 38100.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.097944E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5817/   51900 | consumed samples:      5956608 | elapsed time per iteration (ms): 38090.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.092748E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5818/   51900 | consumed samples:      5957632 | elapsed time per iteration (ms): 38083.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.111153E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5819/   51900 | consumed samples:      5958656 | elapsed time per iteration (ms): 38073.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.090244E+00 | loss scale: 1.0 | grad norm: 0.087 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5820/   51900 | consumed samples:      5959680 | elapsed time per iteration (ms): 38067.0 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.093092E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5821/   51900 | consumed samples:      5960704 | elapsed time per iteration (ms): 38082.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.105445E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5822/   51900 | consumed samples:      5961728 | elapsed time per iteration (ms): 38058.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.095939E+00 | loss scale: 1.0 | grad norm: 0.083 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5823/   51900 | consumed samples:      5962752 | elapsed time per iteration (ms): 38107.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.094908E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5824/   51900 | consumed samples:      5963776 | elapsed time per iteration (ms): 38090.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.100052E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5825/   51900 | consumed samples:      5964800 | elapsed time per iteration (ms): 38128.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.108894E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5826/   51900 | consumed samples:      5965824 | elapsed time per iteration (ms): 38100.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.082896E+00 | loss scale: 1.0 | grad norm: 0.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5827/   51900 | consumed samples:      5966848 | elapsed time per iteration (ms): 38104.0 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.087083E+00 | loss scale: 1.0 | grad norm: 0.127 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5828/   51900 | consumed samples:      5967872 | elapsed time per iteration (ms): 38074.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.083618E+00 | loss scale: 1.0 | grad norm: 0.101 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5829/   51900 | consumed samples:      5968896 | elapsed time per iteration (ms): 38095.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.105297E+00 | loss scale: 1.0 | grad norm: 0.115 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5830/   51900 | consumed samples:      5969920 | elapsed time per iteration (ms): 38095.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.097267E+00 | loss scale: 1.0 | grad norm: 0.126 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5831/   51900 | consumed samples:      5970944 | elapsed time per iteration (ms): 38109.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.103646E+00 | loss scale: 1.0 | grad norm: 0.094 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5832/   51900 | consumed samples:      5971968 | elapsed time per iteration (ms): 38112.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.101113E+00 | loss scale: 1.0 | grad norm: 0.106 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5833/   51900 | consumed samples:      5972992 | elapsed time per iteration (ms): 38100.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.085589E+00 | loss scale: 1.0 | grad norm: 0.100 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5834/   51900 | consumed samples:      5974016 | elapsed time per iteration (ms): 38127.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.101802E+00 | loss scale: 1.0 | grad norm: 0.092 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5835/   51900 | consumed samples:      5975040 | elapsed time per iteration (ms): 38140.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.087295E+00 | loss scale: 1.0 | grad norm: 0.089 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5836/   51900 | consumed samples:      5976064 | elapsed time per iteration (ms): 38100.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.085503E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5837/   51900 | consumed samples:      5977088 | elapsed time per iteration (ms): 38107.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.075445E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5838/   51900 | consumed samples:      5978112 | elapsed time per iteration (ms): 38099.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.109995E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5839/   51900 | consumed samples:      5979136 | elapsed time per iteration (ms): 38115.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.089033E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5840/   51900 | consumed samples:      5980160 | elapsed time per iteration (ms): 38103.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.099967E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5841/   51900 | consumed samples:      5981184 | elapsed time per iteration (ms): 38098.8 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.085971E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5842/   51900 | consumed samples:      5982208 | elapsed time per iteration (ms): 38095.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.094577E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5843/   51900 | consumed samples:      5983232 | elapsed time per iteration (ms): 38120.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.098651E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5844/   51900 | consumed samples:      5984256 | elapsed time per iteration (ms): 38088.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.103968E+00 | loss scale: 1.0 | grad norm: 0.109 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5845/   51900 | consumed samples:      5985280 | elapsed time per iteration (ms): 38089.9 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.082916E+00 | loss scale: 1.0 | grad norm: 0.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5846/   51900 | consumed samples:      5986304 | elapsed time per iteration (ms): 38099.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.090301E+00 | loss scale: 1.0 | grad norm: 0.142 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5847/   51900 | consumed samples:      5987328 | elapsed time per iteration (ms): 38100.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.098946E+00 | loss scale: 1.0 | grad norm: 0.132 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5848/   51900 | consumed samples:      5988352 | elapsed time per iteration (ms): 38081.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.085216E+00 | loss scale: 1.0 | grad norm: 0.093 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5849/   51900 | consumed samples:      5989376 | elapsed time per iteration (ms): 38090.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.091842E+00 | loss scale: 1.0 | grad norm: 0.096 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5850/   51900 | consumed samples:      5990400 | elapsed time per iteration (ms): 38087.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.111237E+00 | loss scale: 1.0 | grad norm: 0.727 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5851/   51900 | consumed samples:      5991424 | elapsed time per iteration (ms): 38090.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.083541E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5852/   51900 | consumed samples:      5992448 | elapsed time per iteration (ms): 38100.6 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.093102E+00 | loss scale: 1.0 | grad norm: 0.080 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5853/   51900 | consumed samples:      5993472 | elapsed time per iteration (ms): 38087.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.083762E+00 | loss scale: 1.0 | grad norm: 0.075 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5854/   51900 | consumed samples:      5994496 | elapsed time per iteration (ms): 38108.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.116167E+00 | loss scale: 1.0 | grad norm: 0.077 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5855/   51900 | consumed samples:      5995520 | elapsed time per iteration (ms): 38100.1 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.090681E+00 | loss scale: 1.0 | grad norm: 0.069 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5856/   51900 | consumed samples:      5996544 | elapsed time per iteration (ms): 38086.7 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.107360E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5857/   51900 | consumed samples:      5997568 | elapsed time per iteration (ms): 38116.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.096553E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5858/   51900 | consumed samples:      5998592 | elapsed time per iteration (ms): 38119.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.099807E+00 | loss scale: 1.0 | grad norm: 0.091 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5859/   51900 | consumed samples:      5999616 | elapsed time per iteration (ms): 38091.3 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.098791E+00 | loss scale: 1.0 | grad norm: 0.072 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5860/   51900 | consumed samples:      6000640 | elapsed time per iteration (ms): 38086.0 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.101059E+00 | loss scale: 1.0 | grad norm: 0.076 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5861/   51900 | consumed samples:      6001664 | elapsed time per iteration (ms): 38115.5 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.095526E+00 | loss scale: 1.0 | grad norm: 0.198 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5862/   51900 | consumed samples:      6002688 | elapsed time per iteration (ms): 38083.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.480677E+00 | loss scale: 1.0 | grad norm: 39.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5863/   51900 | consumed samples:      6003712 | elapsed time per iteration (ms): 38101.4 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.105833E+00 | loss scale: 1.0 | grad norm: 1.941 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration     5864/   51900 | consumed samples:      6004736 | elapsed time per iteration (ms): 38102.2 | learning rate: 1.974E-04 | global batch size:  1024 | lm loss: 2.142091E+00 | loss scale: 1.0 | grad norm: 2.107 | number of skipped iterations:   0 | number of nan iterations:   0 |
